"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-02",4,2022,"abundance","AutoArima","all","RO",97,0.95,0.184949832363538,-1.78321135542653,2.15311102015361,"2538.17",2538,NA,555,217,556,555,568,-1,NA,NA
"2022-06-02",5,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,556,217,556,555,568,0,NA,NA
"2022-06-02",6,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,557,217,556,555,568,1,NA,NA
"2022-06-02",7,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,558,217,556,555,568,2,NA,NA
"2022-06-02",8,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,559,217,556,555,568,3,NA,NA
"2022-06-02",9,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,560,217,556,555,568,4,NA,NA
"2022-06-02",10,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,561,217,556,555,568,5,NA,NA
"2022-06-02",11,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,562,217,556,555,568,6,NA,NA
"2022-06-02",12,2022,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,563,217,556,555,568,7,NA,NA
"2022-06-02",1,2023,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,564,217,556,555,568,8,NA,NA
"2022-06-02",2,2023,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,565,217,556,555,568,9,NA,NA
"2022-06-02",3,2023,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,566,217,556,555,568,10,NA,NA
"2022-06-02",4,2023,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,567,217,556,555,568,11,NA,NA
"2022-06-02",5,2023,"abundance","AutoArima","all","RO",97,0.95,0.299224591360836,-2.00232035840137,2.60076954112304,"2538.17",2538,NA,568,217,556,555,568,12,NA,NA
