"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","PF",0,-3.65757339083128,3.65757339083128,0.95,1827,"1827.09",,545,2021-10-14,7,2021,71,217,548,545,560,-3,,
"abundance","NaiveArima","exclosures","PF",0,-5.17258989468854,5.17258989468854,0.95,1827,"1827.09",,546,2021-10-14,8,2021,71,217,548,545,560,-2,,
"abundance","NaiveArima","exclosures","PF",0,-6.33510294533175,6.33510294533175,0.95,1827,"1827.09",,547,2021-10-14,9,2021,71,217,548,545,560,-1,,
"abundance","NaiveArima","exclosures","PF",0,-7.31514678166255,7.31514678166255,0.95,1827,"1827.09",,548,2021-10-14,10,2021,71,217,548,545,560,0,,
"abundance","NaiveArima","exclosures","PF",0,-8.17858273459314,8.17858273459314,0.95,1827,"1827.09",,549,2021-10-14,11,2021,71,217,548,545,560,1,,
"abundance","NaiveArima","exclosures","PF",0,-8.9591885043179,8.9591885043179,0.95,1827,"1827.09",,550,2021-10-14,12,2021,71,217,548,545,560,2,,
"abundance","NaiveArima","exclosures","PF",0,-9.67702959410681,9.67702959410681,0.95,1827,"1827.09",,551,2021-10-14,1,2022,71,217,548,545,560,3,,
"abundance","NaiveArima","exclosures","PF",0,-10.3451797893771,10.3451797893771,0.95,1827,"1827.09",,552,2021-10-14,2,2022,71,217,548,545,560,4,,
"abundance","NaiveArima","exclosures","PF",0,-10.9727201724938,10.9727201724938,0.95,1827,"1827.09",,553,2021-10-14,3,2022,71,217,548,545,560,5,,
"abundance","NaiveArima","exclosures","PF",0,-11.5662626242521,11.5662626242521,0.95,1827,"1827.09",,554,2021-10-14,4,2022,71,217,548,545,560,6,,
"abundance","NaiveArima","exclosures","PF",0,-12.1307985805753,12.1307985805753,0.95,1827,"1827.09",,555,2021-10-14,4,2022,71,217,548,545,560,7,,
"abundance","NaiveArima","exclosures","PF",0,-12.6702058906635,12.6702058906635,0.95,1827,"1827.09",,556,2021-10-14,5,2022,71,217,548,545,560,8,,
"abundance","NaiveArima","exclosures","PF",0,-13.1875684044149,13.1875684044149,0.95,1827,"1827.09",,557,2021-10-14,6,2022,71,217,548,545,560,9,,
"abundance","NaiveArima","exclosures","PF",0,-13.6853864954717,13.6853864954717,0.95,1827,"1827.09",,558,2021-10-14,7,2022,71,217,548,545,560,10,,
"abundance","NaiveArima","exclosures","PF",0,-14.1657208302209,14.1657208302209,0.95,1827,"1827.09",,559,2021-10-14,8,2022,71,217,548,545,560,11,,
"abundance","NaiveArima","exclosures","PF",0,-14.6302935633251,14.6302935633251,0.95,1827,"1827.09",,560,2021-10-14,9,2022,71,217,548,545,560,12,,
