"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-14.5399451771775,14.5407458469269,3027,"3027.13",,565,2023-02-16,2,2023,119,217,564,565,576,1,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-20.5617248573834,20.5625255271329,3027,"3027.13",,566,2023-02-16,3,2023,119,217,564,565,576,2,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-25.1825370877997,25.1833377575492,3027,"3027.13",,567,2023-02-16,4,2023,119,217,564,565,576,3,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-29.0781086029401,29.0789092726896,3027,"3027.13",,568,2023-02-16,5,2023,119,217,564,565,576,4,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-32.5101983501514,32.5109990199008,3027,"3027.13",,569,2023-02-16,6,2023,119,217,564,565,576,5,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-35.6130573977165,35.613858067466,3027,"3027.13",,570,2023-02-16,7,2023,119,217,564,565,576,6,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-38.4664388449084,38.4672395146579,3027,"3027.13",,571,2023-02-16,8,2023,119,217,564,565,576,7,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-41.1223070333852,41.1231077031347,3027,"3027.13",,572,2023-02-16,9,2023,119,217,564,565,576,8,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-43.6167569098126,43.6175575795621,3027,"3027.13",,573,2023-02-16,10,2023,119,217,564,565,576,9,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-45.9760692003128,45.9768698700623,3027,"3027.13",,574,2023-02-16,11,2023,119,217,564,565,576,10,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-48.2200838573466,48.2208845270961,3027,"3027.13",,575,2023-02-16,12,2023,119,217,564,565,576,11,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-50.3642146298453,50.3650152995948,3027,"3027.13",,576,2023-02-16,1,2024,119,217,564,565,576,12,,
