"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","RO",0.95,0.128282876493753,0,1,2688,"2688.18",,555,2022-07-14,4,2022,103,217,557,555,569,-2,,
"abundance","pevGARCH","all","RO",0.95,0.103118178902864,0,1,2688,"2688.18",,556,2022-07-14,5,2022,103,217,557,555,569,-1,,
"abundance","pevGARCH","all","RO",0.95,0.0561900092411909,0,1,2688,"2688.18",,557,2022-07-14,6,2022,103,217,557,555,569,0,,
"abundance","pevGARCH","all","RO",0.95,0.0461894891003955,0,1,2688,"2688.18",,558,2022-07-14,7,2022,103,217,557,555,569,1,,
"abundance","pevGARCH","all","RO",0.95,0.0439219635506501,0,1,2688,"2688.18",,559,2022-07-14,8,2022,103,217,557,555,569,2,,
"abundance","pevGARCH","all","RO",0.95,0.0789148580870457,0,1,2688,"2688.18",,560,2022-07-14,9,2022,103,217,557,555,569,3,,
"abundance","pevGARCH","all","RO",0.95,0.157555187409916,0,1,2688,"2688.18",,561,2022-07-14,10,2022,103,217,557,555,569,4,,
"abundance","pevGARCH","all","RO",0.95,0.31652407172593,0,2,2688,"2688.18",,562,2022-07-14,11,2022,103,217,557,555,569,5,,
"abundance","pevGARCH","all","RO",0.95,0.628622157756247,0,3,2688,"2688.18",,563,2022-07-14,12,2022,103,217,557,555,569,6,,
"abundance","pevGARCH","all","RO",0.95,0.479335047685393,0,2,2688,"2688.18",,564,2022-07-14,1,2023,103,217,557,555,569,7,,
"abundance","pevGARCH","all","RO",0.95,0.325961332278978,0,2,2688,"2688.18",,565,2022-07-14,2,2023,103,217,557,555,569,8,,
"abundance","pevGARCH","all","RO",0.95,0.0903963183899386,0,1,2688,"2688.18",,566,2022-07-14,3,2023,103,217,557,555,569,9,,
"abundance","pevGARCH","all","RO",0.95,0.0393327429010335,0,1,2688,"2688.18",,567,2022-07-14,4,2023,103,217,557,555,569,10,,
"abundance","pevGARCH","all","RO",0.95,0.0256976163449908,0,0,2688,"2688.18",,568,2022-07-14,5,2023,103,217,557,555,569,11,,
"abundance","pevGARCH","all","RO",0.95,0.0235925184648708,0,1,2688,"2688.18",,569,2022-07-14,6,2023,103,217,557,555,569,12,,
