"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","all","RO",0,-1.86673032623465,1.86673032623465,0.95,2314,"2314.18",,552,2022-03-31,1,2022,88,217,553,552,565,-1,,
"abundance","NaiveArima","all","RO",0,-2.63995534465419,2.63995534465419,0.95,2314,"2314.18",,553,2022-03-31,3,2022,88,217,553,552,565,0,,
"abundance","NaiveArima","all","RO",0,-3.23327176906803,3.23327176906803,0.95,2314,"2314.18",,554,2022-03-31,4,2022,88,217,553,552,565,1,,
"abundance","NaiveArima","all","RO",0,-3.73346065246929,3.73346065246929,0.95,2314,"2314.18",,555,2022-03-31,4,2022,88,217,553,552,565,2,,
"abundance","NaiveArima","all","RO",0,-4.17413590512103,4.17413590512103,0.95,2314,"2314.18",,556,2022-03-31,5,2022,88,217,553,552,565,3,,
"abundance","NaiveArima","all","RO",0,-4.57253678665406,4.57253678665406,0.95,2314,"2314.18",,557,2022-03-31,6,2022,88,217,553,552,565,4,,
"abundance","NaiveArima","all","RO",0,-4.93890420803935,4.93890420803935,0.95,2314,"2314.18",,558,2022-03-31,7,2022,88,217,553,552,565,5,,
"abundance","NaiveArima","all","RO",0,-5.27991068930838,5.27991068930838,0.95,2314,"2314.18",,559,2022-03-31,8,2022,88,217,553,552,565,6,,
"abundance","NaiveArima","all","RO",0,-5.60019097870394,5.60019097870394,0.95,2314,"2314.18",,560,2022-03-31,9,2022,88,217,553,552,565,7,,
"abundance","NaiveArima","all","RO",0,-5.90311960821065,5.90311960821065,0.95,2314,"2314.18",,561,2022-03-31,10,2022,88,217,553,552,565,8,,
"abundance","NaiveArima","all","RO",0,-6.19124407689805,6.19124407689805,0.95,2314,"2314.18",,562,2022-03-31,11,2022,88,217,553,552,565,9,,
"abundance","NaiveArima","all","RO",0,-6.46654353813607,6.46654353813607,0.95,2314,"2314.18",,563,2022-03-31,12,2022,88,217,553,552,565,10,,
"abundance","NaiveArima","all","RO",0,-6.73059190870264,6.73059190870264,0.95,2314,"2314.18",,564,2022-03-31,1,2023,88,217,553,552,565,11,,
"abundance","NaiveArima","all","RO",0,-6.98466531427079,6.98466531427079,0.95,2314,"2314.18",,565,2022-03-31,2,2023,88,217,553,552,565,12,,
