"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"all","DO",10.5493550285168,3,22,2860,"2860.03",,559,2022-09-08,8,2022,111,217,559,559,571,0,,
"abundance","nbsGARCH",0.95,"all","DO",9.8964200602745,1,26,2860,"2860.03",,560,2022-09-08,9,2022,111,217,559,559,571,1,,
"abundance","nbsGARCH",0.95,"all","DO",10.0024871601304,1,29,2860,"2860.03",,561,2022-09-08,10,2022,111,217,559,559,571,2,,
"abundance","nbsGARCH",0.95,"all","DO",10.9377789529396,1,35,2860,"2860.03",,562,2022-09-08,11,2022,111,217,559,559,571,3,,
"abundance","nbsGARCH",0.95,"all","DO",12.4270149732161,1,41,2860,"2860.03",,563,2022-09-08,12,2022,111,217,559,559,571,4,,
"abundance","nbsGARCH",0.95,"all","DO",14.2954079032986,0,47,2860,"2860.03",,564,2022-09-08,1,2023,111,217,559,559,571,5,,
"abundance","nbsGARCH",0.95,"all","DO",15.9007153633269,0,57,2860,"2860.03",,565,2022-09-08,2,2023,111,217,559,559,571,6,,
"abundance","nbsGARCH",0.95,"all","DO",16.7726763347199,1,61,2860,"2860.03",,566,2022-09-08,3,2023,111,217,559,559,571,7,,
"abundance","nbsGARCH",0.95,"all","DO",16.3393064381607,1,58,2860,"2860.03",,567,2022-09-08,4,2023,111,217,559,559,571,8,,
"abundance","nbsGARCH",0.95,"all","DO",14.8515411783787,0,50,2860,"2860.03",,568,2022-09-08,5,2023,111,217,559,559,571,9,,
"abundance","nbsGARCH",0.95,"all","DO",12.8586134324336,0,45,2860,"2860.03",,569,2022-09-08,6,2023,111,217,559,559,571,10,,
"abundance","nbsGARCH",0.95,"all","DO",10.9922951750053,0,42,2860,"2860.03",,570,2022-09-08,7,2023,111,217,559,559,571,11,,
"abundance","nbsGARCH",0.95,"all","DO",9.71414674539673,0,33,2860,"2860.03",,571,2022-09-08,8,2023,111,217,559,559,571,12,,
