"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0638279127500576,0,1,"2534.11",2534,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0394765319994109,0,1,"2534.11",2534,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0522086419632123,0,1,"2534.11",2534,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0749182379306109,0,1,"2534.11",2534,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0673631558912451,0,1,"2534.11",2534,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","pevGARCH","all","PH",96,0.95,0.049641169693028,0,1,"2534.11",2534,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0257425269818383,0,0,"2534.11",2534,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0177640375675224,0,0,"2534.11",2534,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","pevGARCH","all","PH",96,0.95,0.0187555769027291,0,0,"2534.11",2534,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","pevGARCH","all","PH",96,0.95,0.0193668800654145,0,0,"2534.11",2534,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","pevGARCH","all","PH",96,0.95,0.0212788476681293,0,0,"2534.11",2534,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","pevGARCH","all","PH",96,0.95,0.0328660492369528,0,1,"2534.11",2534,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","pevGARCH","all","PH",96,0.95,0.020122187796435,0,0,"2534.11",2534,NA,567,217,555,555,567,12,NA,NA
