"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-11",7,2022,"abundance","pevGARCH","all","PM",107,0.95,0.690557323168463,0,3,"2776.13",2776,NA,558,217,558,558,570,0,NA,NA
"2022-08-11",8,2022,"abundance","pevGARCH","all","PM",107,0.95,1.1547532342449,0,4,"2776.13",2776,NA,559,217,558,558,570,1,NA,NA
"2022-08-11",9,2022,"abundance","pevGARCH","all","PM",107,0.95,1.46789285744222,0,5,"2776.13",2776,NA,560,217,558,558,570,2,NA,NA
"2022-08-11",10,2022,"abundance","pevGARCH","all","PM",107,0.95,1.69066272002385,0,6,"2776.13",2776,NA,561,217,558,558,570,3,NA,NA
"2022-08-11",11,2022,"abundance","pevGARCH","all","PM",107,0.95,1.86584699679008,0,6,"2776.13",2776,NA,562,217,558,558,570,4,NA,NA
"2022-08-11",12,2022,"abundance","pevGARCH","all","PM",107,0.95,2.01990756296753,0,7,"2776.13",2776,NA,563,217,558,558,570,5,NA,NA
"2022-08-11",1,2023,"abundance","pevGARCH","all","PM",107,0.95,2.16227102643236,0,7,"2776.13",2776,NA,564,217,558,558,570,6,NA,NA
"2022-08-11",2,2023,"abundance","pevGARCH","all","PM",107,0.95,2.29605252143501,0,8,"2776.13",2776,NA,565,217,558,558,570,7,NA,NA
"2022-08-11",3,2023,"abundance","pevGARCH","all","PM",107,0.95,2.38419443962772,0,8,"2776.13",2776,NA,566,217,558,558,570,8,NA,NA
"2022-08-11",4,2023,"abundance","pevGARCH","all","PM",107,0.95,2.42360489559823,0,8,"2776.13",2776,NA,567,217,558,558,570,9,NA,NA
"2022-08-11",5,2023,"abundance","pevGARCH","all","PM",107,0.95,2.41681838522112,0,8,"2776.13",2776,NA,568,217,558,558,570,10,NA,NA
"2022-08-11",6,2023,"abundance","pevGARCH","all","PM",107,0.95,2.37582335935089,0,8,"2776.13",2776,NA,569,217,558,558,570,11,NA,NA
"2022-08-11",7,2023,"abundance","pevGARCH","all","PM",107,0.95,2.31922341896282,0,7,"2776.13",2776,NA,570,217,558,558,570,12,NA,NA
