"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00335759216388637,0,0,"2972.10",2972,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00215702582510998,0,0,"2972.10",2972,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00152779993473957,0,0,"2972.10",2972,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00124317801024401,0,0,"2972.10",2972,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00138968125970649,0,0,"2972.10",2972,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00187394920799224,0,0,"2972.10",2972,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00299845593237948,0,0,"2972.10",2972,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00438200171605554,0,0,"2972.10",2972,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00659188765634133,0,0,"2972.10",2972,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00784902172946975,0,0,"2972.10",2972,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00781939483969417,0,0,"2972.10",2972,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00674449003957978,0,0,"2972.10",2972,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00396511725244251,0,0,"2972.10",2972,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","nbsGARCH",116,0.95,"exclosures","PH",0.00248559156954448,0,0,"2972.10",2972,NA,572,217,560,559,572,12,NA,NA
