"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.23125841329274,2.3507507758869,2654,"2654.08",,555,2022-07-07,4,2022,102,217,557,555,569,-2,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.39087145000623,2.51036381260038,2654,"2654.08",,556,2022-07-07,5,2022,102,217,557,555,569,-1,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.53837698697994,2.6578693495741,2654,"2654.08",,557,2022-07-07,6,2022,102,217,557,555,569,0,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.67617253703109,2.79566489962525,2654,"2654.08",,558,2022-07-07,7,2022,102,217,557,555,569,1,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.80595544838485,2.92544781097901,2654,"2654.08",,559,2022-07-07,8,2022,102,217,557,555,569,2,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-1.92897957426323,3.04847193685739,2654,"2654.08",,560,2022-07-07,9,2022,102,217,557,555,569,3,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.04620231629429,3.16569467888844,2654,"2654.08",,561,2022-07-07,10,2022,102,217,557,555,569,4,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.15837435646576,3.27786671905992,2654,"2654.08",,562,2022-07-07,11,2022,102,217,557,555,569,5,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.2660972226299,3.38558958522406,2654,"2654.08",,563,2022-07-07,12,2022,102,217,557,555,569,6,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.36986174967715,3.48935411227131,2654,"2654.08",,564,2022-07-07,1,2023,102,217,557,555,569,7,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.47007465745504,3.5895670200492,2654,"2654.08",,565,2022-07-07,2,2023,102,217,557,555,569,8,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.56707744670724,3.6865698093014,2654,"2654.08",,566,2022-07-07,3,2023,102,217,557,555,569,9,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.66116016418326,3.78065252677742,2654,"2654.08",,567,2022-07-07,4,2023,102,217,557,555,569,10,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.7525716434391,3.87206400603326,2654,"2654.08",,568,2022-07-07,5,2023,102,217,557,555,569,11,,
"abundance","ESSS",0.95,"exclosures","PE",0.55974618129708,-2.84152726518947,3.96101962778363,2654,"2654.08",,569,2022-07-07,6,2023,102,217,557,555,569,12,,
