"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","ESSS","controls","DM",19.4886750074515,12.3376296695412,26.6397203453617,0.95,2052,2052.01,NA,552,2022-01-13,2,2022,79,217,551,552,563,1,NA,NA
"2","abundance","ESSS","controls","DM",19.4886750074515,10.5049186630941,28.4724313518089,0.95,2052,2052.01,NA,553,2022-01-13,3,2022,79,217,551,552,563,2,NA,NA
"3","abundance","ESSS","controls","DM",19.4886750074515,8.98732715659365,29.9900228583093,0.95,2052,2052.01,NA,554,2022-01-13,4,2022,79,217,551,552,563,3,NA,NA
"4","abundance","ESSS","controls","DM",19.4886750074515,7.66290926841155,31.3144407464914,0.95,2052,2052.01,NA,555,2022-01-13,4,2022,79,217,551,552,563,4,NA,NA
"5","abundance","ESSS","controls","DM",19.4886750074515,6.47256330139329,32.5047867135096,0.95,2052,2052.01,NA,556,2022-01-13,5,2022,79,217,551,552,563,5,NA,NA
"6","abundance","ESSS","controls","DM",19.4886750074515,5.38230791402451,33.5950421008784,0.95,2052,2052.01,NA,557,2022-01-13,6,2022,79,217,551,552,563,6,NA,NA
"7","abundance","ESSS","controls","DM",19.4886750074515,4.37047335499117,34.6068766599118,0.95,2052,2052.01,NA,558,2022-01-13,7,2022,79,217,551,552,563,7,NA,NA
"8","abundance","ESSS","controls","DM",19.4886750074515,3.42223639043409,35.5551136244689,0.95,2052,2052.01,NA,559,2022-01-13,8,2022,79,217,551,552,563,8,NA,NA
"9","abundance","ESSS","controls","DM",19.4886750074515,2.5269275012444,36.4504225136585,0.95,2052,2052.01,NA,560,2022-01-13,9,2022,79,217,551,552,563,9,NA,NA
"10","abundance","ESSS","controls","DM",19.4886750074515,1.67656375992508,37.3007862549779,0.95,2052,2052.01,NA,561,2022-01-13,10,2022,79,217,551,552,563,10,NA,NA
"11","abundance","ESSS","controls","DM",19.4886750074515,0.864987517478113,38.1123624974248,0.95,2052,2052.01,NA,562,2022-01-13,11,2022,79,217,551,552,563,11,NA,NA
"12","abundance","ESSS","controls","DM",19.4886750074515,0.0873306119173201,38.8900194029856,0.95,2052,2052.01,NA,563,2022-01-13,12,2022,79,217,551,552,563,12,NA,NA
