"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-25",8,2022,"abundance","AutoArima","exclosures","PP",109,0.95,64.665917063091,50.5442128301798,78.7876212960022,"2804.13",2804,NA,559,217,558,559,570,1,NA,NA
"2022-08-25",9,2022,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,42.4738321523023,84.6893097580111,"2804.13",2804,NA,560,217,558,559,570,2,NA,NA
"2022-08-25",10,2022,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,36.3137642723916,90.8493776379218,"2804.13",2804,NA,561,217,558,559,570,3,NA,NA
"2022-08-25",11,2022,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,31.3088281958595,95.854313714454,"2804.13",2804,NA,562,217,558,559,570,4,NA,NA
"2022-08-25",12,2022,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,26.9820276639229,100.181114246391,"2804.13",2804,NA,563,217,558,559,570,5,NA,NA
"2022-08-25",1,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,23.1152489942221,104.047892916091,"2804.13",2804,NA,564,217,558,559,570,6,NA,NA
"2022-08-25",2,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,19.5870274643425,107.576114445971,"2804.13",2804,NA,565,217,558,559,570,7,NA,NA
"2022-08-25",3,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,16.321476785929,110.841665124384,"2804.13",2804,NA,566,217,558,559,570,8,NA,NA
"2022-08-25",4,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,13.2674263752934,113.89571553502,"2804.13",2804,NA,567,217,558,559,570,9,NA,NA
"2022-08-25",5,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,10.3884342858221,116.774707624491,"2804.13",2804,NA,568,217,558,559,570,10,NA,NA
"2022-08-25",6,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,7.65745779596894,119.505684114344,"2804.13",2804,NA,569,217,558,559,570,11,NA,NA
"2022-08-25",7,2023,"abundance","AutoArima","exclosures","PP",109,0.95,63.5815709551567,5.05377348625512,122.109368424058,"2804.13",2804,NA,570,217,558,559,570,12,NA,NA
