"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.551748298730148,0.551748299371067,2631,"2631.04",,555,2022-06-30,4,2022,101,217,557,555,569,-2,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.591774172786022,0.591774173426941,2631,"2631.04",,556,2022-06-30,5,2022,101,217,557,555,569,-1,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.629259213681594,0.629259214322513,2631,"2631.04",,557,2022-06-30,6,2022,101,217,557,555,569,0,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.664633466228664,0.664633466869583,2631,"2631.04",,558,2022-06-30,7,2022,101,217,557,555,569,1,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.698217824794115,0.698217825435034,2631,"2631.04",,559,2022-06-30,8,2022,101,217,557,555,569,2,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.730259280865579,0.730259281506498,2631,"2631.04",,560,2022-06-30,9,2022,101,217,557,555,569,3,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.760952760505711,0.76095276114663,2631,"2631.04",,561,2022-06-30,10,2022,101,217,557,555,569,4,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.79045530560113,0.790455306242049,2631,"2631.04",,562,2022-06-30,11,2022,101,217,557,555,569,5,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.818895644502625,0.818895645143544,2631,"2631.04",,563,2022-06-30,12,2022,101,217,557,555,569,6,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.846380861680116,0.846380862321035,2631,"2631.04",,564,2022-06-30,1,2023,101,217,557,555,569,7,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.873001173797571,0.87300117443849,2631,"2631.04",,565,2022-06-30,2,2023,101,217,557,555,569,8,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.89883343055652,0.898833431197439,2631,"2631.04",,566,2022-06-30,3,2023,101,217,557,555,569,9,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.923943733308761,0.92394373394968,2631,"2631.04",,567,2022-06-30,4,2023,101,217,557,555,569,10,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.948389428850557,0.948389429491476,2631,"2631.04",,568,2022-06-30,5,2023,101,217,557,555,569,11,,
"abundance","ESSS",0.95,"controls","DS",3.20459510506519e-10,-0.972220651493699,0.972220652134619,2631,"2631.04",,569,2022-06-30,6,2023,101,217,557,555,569,12,,
