"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",19.948,11.913,28.838,0.95,2364,2364.01,NA,552,2022-04-14,1,2022,90,217,554,552,566,-2,NA,NA
"2","abundance","jags_logistic","controls","DM",32.584,0.193,115.473,0.95,2364,2364.01,NA,553,2022-04-14,3,2022,90,217,554,552,566,-1,NA,NA
"3","abundance","jags_logistic","controls","DM",41.122,1.35,196.9,0.95,2364,2364.01,NA,554,2022-04-14,4,2022,90,217,554,552,566,0,NA,NA
"4","abundance","jags_logistic","controls","DM",46.342,0.71,196.9,0.95,2364,2364.01,NA,555,2022-04-14,4,2022,90,217,554,552,566,1,NA,NA
"5","abundance","jags_logistic","controls","DM",48.021,0.428,196.9,0.95,2364,2364.01,NA,556,2022-04-14,5,2022,90,217,554,552,566,2,NA,NA
"6","abundance","jags_logistic","controls","DM",49.122,0.268,196.9,0.95,2364,2364.01,NA,557,2022-04-14,6,2022,90,217,554,552,566,3,NA,NA
"7","abundance","jags_logistic","controls","DM",48.927,0.144,196.9,0.95,2364,2364.01,NA,558,2022-04-14,7,2022,90,217,554,552,566,4,NA,NA
"8","abundance","jags_logistic","controls","DM",48.098,0.07,196.9,0.95,2364,2364.01,NA,559,2022-04-14,8,2022,90,217,554,552,566,5,NA,NA
"9","abundance","jags_logistic","controls","DM",48.12,0.019,196.9,0.95,2364,2364.01,NA,560,2022-04-14,9,2022,90,217,554,552,566,6,NA,NA
"10","abundance","jags_logistic","controls","DM",47.751,0,196.9,0.95,2364,2364.01,NA,561,2022-04-14,10,2022,90,217,554,552,566,7,NA,NA
"11","abundance","jags_logistic","controls","DM",46.931,0,196.9,0.95,2364,2364.01,NA,562,2022-04-14,11,2022,90,217,554,552,566,8,NA,NA
"12","abundance","jags_logistic","controls","DM",46.209,0,196.9,0.95,2364,2364.01,NA,563,2022-04-14,12,2022,90,217,554,552,566,9,NA,NA
"13","abundance","jags_logistic","controls","DM",45.26,0,196.9,0.95,2364,2364.01,NA,564,2022-04-14,1,2023,90,217,554,552,566,10,NA,NA
"14","abundance","jags_logistic","controls","DM",44.378,0,196.9,0.95,2364,2364.01,NA,565,2022-04-14,2,2023,90,217,554,552,566,11,NA,NA
"15","abundance","jags_logistic","controls","DM",43.129,0,196.9,0.95,2364,2364.01,NA,566,2022-04-14,3,2023,90,217,554,552,566,12,NA,NA
