"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-16",3,2023,"abundance","pevGARCH","all","PM",123,0.95,0.809016262762712,0,3,"3135.12",3135,NA,566,217,565,566,577,1,NA,NA
"2023-03-16",4,2023,"abundance","pevGARCH","all","PM",123,0.95,1.36824893379452,0,5,"3135.12",3135,NA,567,217,565,566,577,2,NA,NA
"2023-03-16",5,2023,"abundance","pevGARCH","all","PM",123,0.95,1.73818023591864,0,6,"3135.12",3135,NA,568,217,565,566,577,3,NA,NA
"2023-03-16",6,2023,"abundance","pevGARCH","all","PM",123,0.95,1.93326735968106,0,6,"3135.12",3135,NA,569,217,565,566,577,4,NA,NA
"2023-03-16",7,2023,"abundance","pevGARCH","all","PM",123,0.95,2.0475468789368,0,6,"3135.12",3135,NA,570,217,565,566,577,5,NA,NA
"2023-03-16",8,2023,"abundance","pevGARCH","all","PM",123,0.95,2.10735871043101,0,7,"3135.12",3135,NA,571,217,565,566,577,6,NA,NA
"2023-03-16",9,2023,"abundance","pevGARCH","all","PM",123,0.95,2.16162571818508,0,7,"3135.12",3135,NA,572,217,565,566,577,7,NA,NA
"2023-03-16",10,2023,"abundance","pevGARCH","all","PM",123,0.95,2.21323443573553,0,8,"3135.12",3135,NA,573,217,565,566,577,8,NA,NA
"2023-03-16",11,2023,"abundance","pevGARCH","all","PM",123,0.95,2.26862852436261,0,7,"3135.12",3135,NA,574,217,565,566,577,9,NA,NA
"2023-03-16",12,2023,"abundance","pevGARCH","all","PM",123,0.95,2.32567896399637,0,7,"3135.12",3135,NA,575,217,565,566,577,10,NA,NA
"2023-03-16",1,2024,"abundance","pevGARCH","all","PM",123,0.95,2.37816412019824,0,7,"3135.12",3135,NA,576,217,565,566,577,11,NA,NA
"2023-03-16",2,2024,"abundance","pevGARCH","all","PM",123,0.95,2.41820399919167,0,8,"3135.12",3135,NA,577,217,565,566,577,12,NA,NA
