"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","exclosures","RM",0.95,0.547689944828511,-2.94174549160511,4.03712538126213,2436,"2436.16",,554,2022-05-05,4,2022,93,217,555,554,567,-1,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,555,2022-05-05,4,2022,93,217,555,554,567,0,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,556,2022-05-05,5,2022,93,217,555,554,567,1,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,557,2022-05-05,6,2022,93,217,555,554,567,2,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,558,2022-05-05,7,2022,93,217,555,554,567,3,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,559,2022-05-05,8,2022,93,217,555,554,567,4,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,560,2022-05-05,9,2022,93,217,555,554,567,5,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,561,2022-05-05,10,2022,93,217,555,554,567,6,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,562,2022-05-05,11,2022,93,217,555,554,567,7,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,563,2022-05-05,12,2022,93,217,555,554,567,8,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,564,2022-05-05,1,2023,93,217,555,554,567,9,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,565,2022-05-05,2,2023,93,217,555,554,567,10,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,566,2022-05-05,3,2023,93,217,555,554,567,11,,
"abundance","AutoArima","exclosures","RM",0.95,0.873478837133078,-3.22381377525213,4.97077144951828,2436,"2436.16",,567,2022-05-05,4,2023,93,217,555,554,567,12,,
