"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","NA",0.95,0.105759051939419,0,1,2689,"2689.05",,555,2022-07-14,4,2022,103,217,557,555,569,-2,,
"abundance","pevGARCH","controls","NA",0.95,0.116442959056637,0,1,2689,"2689.05",,556,2022-07-14,5,2022,103,217,557,555,569,-1,,
"abundance","pevGARCH","controls","NA",0.95,0.117519753396387,0,1,2689,"2689.05",,557,2022-07-14,6,2022,103,217,557,555,569,0,,
"abundance","pevGARCH","controls","NA",0.95,0.11762825609904,0,1,2689,"2689.05",,558,2022-07-14,7,2022,103,217,557,555,569,1,,
"abundance","pevGARCH","controls","NA",0.95,0.117639189077884,0,1,2689,"2689.05",,559,2022-07-14,8,2022,103,217,557,555,569,2,,
"abundance","pevGARCH","controls","NA",0.95,0.117640290707159,0,1,2689,"2689.05",,560,2022-07-14,9,2022,103,217,557,555,569,3,,
"abundance","pevGARCH","controls","NA",0.95,0.117640401709549,0,1,2689,"2689.05",,561,2022-07-14,10,2022,103,217,557,555,569,4,,
"abundance","pevGARCH","controls","NA",0.95,0.117640412894373,0,1,2689,"2689.05",,562,2022-07-14,11,2022,103,217,557,555,569,5,,
"abundance","pevGARCH","controls","NA",0.95,0.117640414021379,0,1,2689,"2689.05",,563,2022-07-14,12,2022,103,217,557,555,569,6,,
"abundance","pevGARCH","controls","NA",0.95,0.117640414134938,0,1,2689,"2689.05",,564,2022-07-14,1,2023,103,217,557,555,569,7,,
"abundance","pevGARCH","controls","NA",0.95,0.117640414146381,0,1,2689,"2689.05",,565,2022-07-14,2,2023,103,217,557,555,569,8,,
"abundance","pevGARCH","controls","NA",0.95,0.117640414147534,0,1,2689,"2689.05",,566,2022-07-14,3,2023,103,217,557,555,569,9,,
"abundance","pevGARCH","controls","NA",0.95,0.11764041414765,0,1,2689,"2689.05",,567,2022-07-14,4,2023,103,217,557,555,569,10,,
"abundance","pevGARCH","controls","NA",0.95,0.11809207246626,0,1,2689,"2689.05",,568,2022-07-14,5,2023,103,217,557,555,569,11,,
"abundance","pevGARCH","controls","NA",0.95,0.118181064137498,0,1,2689,"2689.05",,569,2022-07-14,6,2023,103,217,557,555,569,12,,
