"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",21.143,12.853,30.06,0.95,2546,2546.01,NA,555,2022-06-02,4,2022,97,217,556,555,568,-1,NA,NA
"2","abundance","jags_logistic","controls","DM",34.223,0.345,122.479,0.95,2546,2546.01,NA,556,2022-06-02,5,2022,97,217,556,555,568,0,NA,NA
"3","abundance","jags_logistic","controls","DM",42.713,1.472,196.9,0.95,2546,2546.01,NA,557,2022-06-02,6,2022,97,217,556,555,568,1,NA,NA
"4","abundance","jags_logistic","controls","DM",46.895,0.767,196.9,0.95,2546,2546.01,NA,558,2022-06-02,7,2022,97,217,556,555,568,2,NA,NA
"5","abundance","jags_logistic","controls","DM",49.037,0.459,196.9,0.95,2546,2546.01,NA,559,2022-06-02,8,2022,97,217,556,555,568,3,NA,NA
"6","abundance","jags_logistic","controls","DM",49.638,0.276,196.9,0.95,2546,2546.01,NA,560,2022-06-02,9,2022,97,217,556,555,568,4,NA,NA
"7","abundance","jags_logistic","controls","DM",49.028,0.152,196.9,0.95,2546,2546.01,NA,561,2022-06-02,10,2022,97,217,556,555,568,5,NA,NA
"8","abundance","jags_logistic","controls","DM",48.572,0.08,196.9,0.95,2546,2546.01,NA,562,2022-06-02,11,2022,97,217,556,555,568,6,NA,NA
"9","abundance","jags_logistic","controls","DM",48.225,0.039,196.9,0.95,2546,2546.01,NA,563,2022-06-02,12,2022,97,217,556,555,568,7,NA,NA
"10","abundance","jags_logistic","controls","DM",47.169,0.002,196.9,0.95,2546,2546.01,NA,564,2022-06-02,1,2023,97,217,556,555,568,8,NA,NA
"11","abundance","jags_logistic","controls","DM",46.703,0,196.9,0.95,2546,2546.01,NA,565,2022-06-02,2,2023,97,217,556,555,568,9,NA,NA
"12","abundance","jags_logistic","controls","DM",45.697,0,196.9,0.95,2546,2546.01,NA,566,2022-06-02,3,2023,97,217,556,555,568,10,NA,NA
"13","abundance","jags_logistic","controls","DM",45.175,0,196.9,0.95,2546,2546.01,NA,567,2022-06-02,4,2023,97,217,556,555,568,11,NA,NA
"14","abundance","jags_logistic","controls","DM",43.967,0,196.9,0.95,2546,2546.01,NA,568,2022-06-02,5,2023,97,217,556,555,568,12,NA,NA
