"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-2.9127007413136,2.9127007413136,"2962.15",2962,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-4.09034378215651,4.09034378215651,"2962.15",2962,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-4.99779940613907,4.99779940613907,"2962.15",2962,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-5.76412053584774,5.76412053584774,"2962.15",2962,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-6.43988914497441,6.43988914497441,"2962.15",2962,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-7.05118847055848,7.05118847055848,"2962.15",2962,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-7.61356325875831,7.61356325875831,"2962.15",2962,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-8.1371636423813,8.1371636423813,"2962.15",2962,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-8.62905086267717,8.62905086267717,"2962.15",2962,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-9.09437218495303,9.09437218495303,"2962.15",2962,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-9.53701693855185,9.53701693855185,"2962.15",2962,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-9.96000897258644,9.96000897258644,"2962.15",2962,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-10.3657544530912,10.3657544530912,"2962.15",2962,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","ESSS",116,0.95,"exclosures","RM",2.49648193136628e-43,-10.7562052801886,10.7562052801886,"2962.15",2962,NA,572,217,560,559,572,12,NA,NA
