"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","simplexEDM","controls","DM",9.77777777777778,4.48807113673748,15.0674844188181,0.95,1776,1776.01,NA,545,2021-09-23,7,2021,69,217,547,545,559,-2,NA,NA
"2","abundance","simplexEDM","controls","DM",12.3333333333333,5.53484402158162,19.131822645085,0.95,1776,1776.01,NA,546,2021-09-23,8,2021,69,217,547,545,559,-1,NA,NA
"3","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,547,2021-09-23,9,2021,69,217,547,545,559,0,NA,NA
"4","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,548,2021-09-23,10,2021,69,217,547,545,559,1,NA,NA
"5","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,549,2021-09-23,11,2021,69,217,547,545,559,2,NA,NA
"6","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,550,2021-09-23,12,2021,69,217,547,545,559,3,NA,NA
"7","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,551,2021-09-23,1,2022,69,217,547,545,559,4,NA,NA
"8","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,552,2021-09-23,2,2022,69,217,547,545,559,5,NA,NA
"9","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,553,2021-09-23,3,2022,69,217,547,545,559,6,NA,NA
"10","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,554,2021-09-23,4,2022,69,217,547,545,559,7,NA,NA
"11","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,555,2021-09-23,4,2022,69,217,547,545,559,8,NA,NA
"12","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,556,2021-09-23,5,2022,69,217,547,545,559,9,NA,NA
"13","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,557,2021-09-23,6,2022,69,217,547,545,559,10,NA,NA
"14","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,558,2021-09-23,7,2022,69,217,547,545,559,11,NA,NA
"15","abundance","simplexEDM","controls","DM",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1776,1776.01,NA,559,2021-09-23,8,2022,69,217,547,545,559,12,NA,NA
