"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","exclosures","PP",0.95,64.665917063091,50.5442128301798,78.7876212960022,2826,"2826.14",,559,2022-09-01,8,2022,110,217,559,559,571,0,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,42.4738321523023,84.6893097580111,2826,"2826.14",,560,2022-09-01,9,2022,110,217,559,559,571,1,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,36.3137642723916,90.8493776379218,2826,"2826.14",,561,2022-09-01,10,2022,110,217,559,559,571,2,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,31.3088281958595,95.854313714454,2826,"2826.14",,562,2022-09-01,11,2022,110,217,559,559,571,3,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,26.9820276639229,100.181114246391,2826,"2826.14",,563,2022-09-01,12,2022,110,217,559,559,571,4,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,23.1152489942221,104.047892916091,2826,"2826.14",,564,2022-09-01,1,2023,110,217,559,559,571,5,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,19.5870274643425,107.576114445971,2826,"2826.14",,565,2022-09-01,2,2023,110,217,559,559,571,6,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,16.321476785929,110.841665124384,2826,"2826.14",,566,2022-09-01,3,2023,110,217,559,559,571,7,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,13.2674263752934,113.89571553502,2826,"2826.14",,567,2022-09-01,4,2023,110,217,559,559,571,8,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,10.3884342858221,116.774707624491,2826,"2826.14",,568,2022-09-01,5,2023,110,217,559,559,571,9,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,7.65745779596894,119.505684114344,2826,"2826.14",,569,2022-09-01,6,2023,110,217,559,559,571,10,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,5.05377348625512,122.109368424058,2826,"2826.14",,570,2022-09-01,7,2023,110,217,559,559,571,11,,
"abundance","AutoArima","exclosures","PP",0.95,63.5815709551567,2.56108488301954,124.602057027294,2826,"2826.14",,571,2022-09-01,8,2023,110,217,559,559,571,12,,
