"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",5.443,1.732,9.785,0.95,1632,1632.01,NA,545,2021-09-18,7,2021,65,217,547,545,559,-2,NA,NA
"2","abundance","jags_RW","controls","DM",9.814,0,34.267,0.95,1632,1632.01,NA,546,2021-09-18,8,2021,65,217,547,545,559,-1,NA,NA
"3","abundance","jags_RW","controls","DM",15.478,0,67.617,0.95,1632,1632.01,NA,547,2021-09-18,9,2021,65,217,547,545,559,0,NA,NA
"4","abundance","jags_RW","controls","DM",20.749,0,111.956,0.95,1632,1632.01,NA,548,2021-09-18,10,2021,65,217,547,545,559,1,NA,NA
"5","abundance","jags_RW","controls","DM",25.217,0,160.127,0.95,1632,1632.01,NA,549,2021-09-18,11,2021,65,217,547,545,559,2,NA,NA
"6","abundance","jags_RW","controls","DM",28.206,0,196.9,0.95,1632,1632.01,NA,550,2021-09-18,12,2021,65,217,547,545,559,3,NA,NA
"7","abundance","jags_RW","controls","DM",30.438,0,196.9,0.95,1632,1632.01,NA,551,2021-09-18,1,2022,65,217,547,545,559,4,NA,NA
"8","abundance","jags_RW","controls","DM",32.447,0,196.9,0.95,1632,1632.01,NA,552,2021-09-18,2,2022,65,217,547,545,559,5,NA,NA
"9","abundance","jags_RW","controls","DM",33.905,0,196.9,0.95,1632,1632.01,NA,553,2021-09-18,3,2022,65,217,547,545,559,6,NA,NA
"10","abundance","jags_RW","controls","DM",34.58,0,196.9,0.95,1632,1632.01,NA,554,2021-09-18,4,2022,65,217,547,545,559,7,NA,NA
"11","abundance","jags_RW","controls","DM",35.446,0,196.9,0.95,1632,1632.01,NA,555,2021-09-18,4,2022,65,217,547,545,559,8,NA,NA
"12","abundance","jags_RW","controls","DM",36.034,0,196.9,0.95,1632,1632.01,NA,556,2021-09-18,5,2022,65,217,547,545,559,9,NA,NA
"13","abundance","jags_RW","controls","DM",36.735,0,196.9,0.95,1632,1632.01,NA,557,2021-09-18,6,2022,65,217,547,545,559,10,NA,NA
"14","abundance","jags_RW","controls","DM",36.951,0,196.9,0.95,1632,1632.01,NA,558,2021-09-18,7,2022,65,217,547,545,559,11,NA,NA
"15","abundance","jags_RW","controls","DM",37.535,0,196.9,0.95,1632,1632.01,NA,559,2021-09-18,8,2022,65,217,547,545,559,12,NA,NA
