"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-29",8,2022,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-3.64339557637045,3.64339557637045,"2916.18",2916,NA,559,217,560,559,572,-1,NA,NA
"2022-09-29",9,2022,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-4.53096870954319,4.53096870954319,"2916.18",2916,NA,560,217,560,559,572,0,NA,NA
"2022-09-29",10,2022,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-5.27115011812442,5.27115011812442,"2916.18",2916,NA,561,217,560,559,572,1,NA,NA
"2022-09-29",11,2022,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-5.91949066126021,5.91949066126021,"2916.18",2916,NA,562,217,560,559,572,2,NA,NA
"2022-09-29",12,2022,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-6.50351564999197,6.50351564999197,"2916.18",2916,NA,563,217,560,559,572,3,NA,NA
"2022-09-29",1,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-7.0392515177847,7.0392515177847,"2916.18",2916,NA,564,217,560,559,572,4,NA,NA
"2022-09-29",2,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-7.5370025906575,7.5370025906575,"2916.18",2916,NA,565,217,560,559,572,5,NA,NA
"2022-09-29",3,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-8.00385870518224,8.00385870518224,"2916.18",2916,NA,566,217,560,559,572,6,NA,NA
"2022-09-29",4,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-8.44494525106381,8.44494525106381,"2916.18",2916,NA,567,217,560,559,572,7,NA,NA
"2022-09-29",5,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-8.86411001818056,8.86411001818056,"2916.18",2916,NA,568,217,560,559,572,8,NA,NA
"2022-09-29",6,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-9.2643290385949,9.2643290385949,"2916.18",2916,NA,569,217,560,559,572,9,NA,NA
"2022-09-29",7,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-9.64796033658391,9.64796033658391,"2916.18",2916,NA,570,217,560,559,572,10,NA,NA
"2022-09-29",8,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-10.0169099415558,10.0169099415558,"2916.18",2916,NA,571,217,560,559,572,11,NA,NA
"2022-09-29",9,2023,"abundance","ESSS",114,0.95,"all","SF",1.54457684362346e-44,-10.3727446174185,10.3727446174185,"2916.18",2916,NA,572,217,560,559,572,12,NA,NA
