"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-15",8,2022,"abundance","nbsGARCH",112,0.95,"all","DO",10.5493550285168,3,22,"2882.3",2882,NA,559,217,559,559,571,0,NA,NA
"2022-09-15",9,2022,"abundance","nbsGARCH",112,0.95,"all","DO",9.8964200602745,1,23,"2882.3",2882,NA,560,217,559,559,571,1,NA,NA
"2022-09-15",10,2022,"abundance","nbsGARCH",112,0.95,"all","DO",10.0024871601304,1,28,"2882.3",2882,NA,561,217,559,559,571,2,NA,NA
"2022-09-15",11,2022,"abundance","nbsGARCH",112,0.95,"all","DO",10.9377789529396,1,33,"2882.3",2882,NA,562,217,559,559,571,3,NA,NA
"2022-09-15",12,2022,"abundance","nbsGARCH",112,0.95,"all","DO",12.4270149732161,1,37,"2882.3",2882,NA,563,217,559,559,571,4,NA,NA
"2022-09-15",1,2023,"abundance","nbsGARCH",112,0.95,"all","DO",14.2954079032986,1,46,"2882.3",2882,NA,564,217,559,559,571,5,NA,NA
"2022-09-15",2,2023,"abundance","nbsGARCH",112,0.95,"all","DO",15.9007153633269,1,58,"2882.3",2882,NA,565,217,559,559,571,6,NA,NA
"2022-09-15",3,2023,"abundance","nbsGARCH",112,0.95,"all","DO",16.7726763347199,1,59,"2882.3",2882,NA,566,217,559,559,571,7,NA,NA
"2022-09-15",4,2023,"abundance","nbsGARCH",112,0.95,"all","DO",16.3393064381607,0,60,"2882.3",2882,NA,567,217,559,559,571,8,NA,NA
"2022-09-15",5,2023,"abundance","nbsGARCH",112,0.95,"all","DO",14.8515411783787,0,53,"2882.3",2882,NA,568,217,559,559,571,9,NA,NA
"2022-09-15",6,2023,"abundance","nbsGARCH",112,0.95,"all","DO",12.8586134324336,0,47,"2882.3",2882,NA,569,217,559,559,571,10,NA,NA
"2022-09-15",7,2023,"abundance","nbsGARCH",112,0.95,"all","DO",10.9922951750053,0,36,"2882.3",2882,NA,570,217,559,559,571,11,NA,NA
"2022-09-15",8,2023,"abundance","nbsGARCH",112,0.95,"all","DO",9.71414674539673,0,32,"2882.3",2882,NA,571,217,559,559,571,12,NA,NA
