"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"controls","DO",2.71359709798812,0,6,2795,"2795.03",,559,2022-08-18,8,2022,108,217,558,559,570,1,,
"abundance","nbsGARCH",0.95,"controls","DO",2.57306488674771,0,8,2795,"2795.03",,560,2022-08-18,9,2022,108,217,558,559,570,2,,
"abundance","nbsGARCH",0.95,"controls","DO",2.59329582907359,0,8,2795,"2795.03",,561,2022-08-18,10,2022,108,217,558,559,570,3,,
"abundance","nbsGARCH",0.95,"controls","DO",2.78383223519622,0,9,2795,"2795.03",,562,2022-08-18,11,2022,108,217,558,559,570,4,,
"abundance","nbsGARCH",0.95,"controls","DO",3.11547059436258,0,9,2795,"2795.03",,563,2022-08-18,12,2022,108,217,558,559,570,5,,
"abundance","nbsGARCH",0.95,"controls","DO",3.54678761704529,0,12,2795,"2795.03",,564,2022-08-18,1,2023,108,217,558,559,570,6,,
"abundance","nbsGARCH",0.95,"controls","DO",3.97788544728909,0,13,2795,"2795.03",,565,2022-08-18,2,2023,108,217,558,559,570,7,,
"abundance","nbsGARCH",0.95,"controls","DO",4.30308237824887,0,13,2795,"2795.03",,566,2022-08-18,3,2023,108,217,558,559,570,8,,
"abundance","nbsGARCH",0.95,"controls","DO",4.37829305178112,0,14,2795,"2795.03",,567,2022-08-18,4,2023,108,217,558,559,570,9,,
"abundance","nbsGARCH",0.95,"controls","DO",4.17738330811177,0,12,2795,"2795.03",,568,2022-08-18,5,2023,108,217,558,559,570,10,,
"abundance","nbsGARCH",0.95,"controls","DO",3.77471829618847,0,12,2795,"2795.03",,569,2022-08-18,6,2023,108,217,558,559,570,11,,
"abundance","nbsGARCH",0.95,"controls","DO",3.3166365714511,0,10,2795,"2795.03",,570,2022-08-18,7,2023,108,217,558,559,570,12,,
