"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-05",4,2022,"abundance","AutoArima","controls","DM",93,0.95,24.0914792468032,16.2236133317047,31.9593451619017,"2435.2",2435,NA,554,217,555,554,567,-1,NA,NA
"2022-05-05",4,2022,"abundance","AutoArima","controls","DM",93,0.95,23.4355084888016,14.3250140471614,32.5460029304418,"2435.2",2435,NA,555,217,555,554,567,0,NA,NA
"2022-05-05",5,2022,"abundance","AutoArima","controls","DM",93,0.95,22.2221247152231,11.9368272125615,32.5074222178847,"2435.2",2435,NA,556,217,555,554,567,1,NA,NA
"2022-05-05",6,2022,"abundance","AutoArima","controls","DM",93,0.95,21.2395926217774,10.1951114609825,32.2840737825722,"2435.2",2435,NA,557,217,555,554,567,2,NA,NA
"2022-05-05",7,2022,"abundance","AutoArima","controls","DM",93,0.95,20.3614954807169,8.78144474803075,31.941546213403,"2435.2",2435,NA,558,217,555,554,567,3,NA,NA
"2022-05-05",8,2022,"abundance","AutoArima","controls","DM",93,0.95,19.6366983155941,7.68698641794483,31.5864102132433,"2435.2",2435,NA,559,217,555,554,567,4,NA,NA
"2022-05-05",9,2022,"abundance","AutoArima","controls","DM",93,0.95,18.9989444308759,6.78208764640464,31.2158012153471,"2435.2",2435,NA,560,217,555,554,567,5,NA,NA
"2022-05-05",10,2022,"abundance","AutoArima","controls","DM",93,0.95,18.4659426823777,6.05964510466273,30.8722402600927,"2435.2",2435,NA,561,217,555,554,567,6,NA,NA
"2022-05-05",11,2022,"abundance","AutoArima","controls","DM",93,0.95,18.0016488548644,5.45731437058087,30.545983339148,"2435.2",2435,NA,562,217,555,554,567,7,NA,NA
"2022-05-05",12,2022,"abundance","AutoArima","controls","DM",93,0.95,17.6104734410411,4.96692468517521,30.254022196907,"2435.2",2435,NA,563,217,555,554,567,8,NA,NA
"2022-05-05",1,2023,"abundance","AutoArima","controls","DM",93,0.95,17.2719367343128,4.55587672400314,29.9879967446224,"2435.2",2435,NA,564,217,555,554,567,9,NA,NA
"2022-05-05",2,2023,"abundance","AutoArima","controls","DM",93,0.95,16.9852183269338,4.21665978480937,29.7537768690582,"2435.2",2435,NA,565,217,555,554,567,10,NA,NA
"2022-05-05",3,2023,"abundance","AutoArima","controls","DM",93,0.95,16.7381270975665,3.93116019166254,29.5450940034705,"2435.2",2435,NA,566,217,555,554,567,11,NA,NA
"2022-05-05",4,2023,"abundance","AutoArima","controls","DM",93,0.95,16.5281464476265,3.69325743274209,29.363035462511,"2435.2",2435,NA,567,217,555,554,567,12,NA,NA
