"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-05",4,2022,"abundance","jags_RW","dm_controls","DM",26.9,17.257,37.182,93,0.95,"2443.1",2443,NA,554,217,555,554,567,-1,NA,NA
"2022-05-05",4,2022,"abundance","jags_RW","dm_controls","DM",43.603,0.328,159.645,93,0.95,"2443.1",2443,NA,555,217,555,554,567,0,NA,NA
"2022-05-05",5,2022,"abundance","jags_RW","dm_controls","DM",53.73,2.081,196.9,93,0.95,"2443.1",2443,NA,556,217,555,554,567,1,NA,NA
"2022-05-05",6,2022,"abundance","jags_RW","dm_controls","DM",58.294,1.142,196.9,93,0.95,"2443.1",2443,NA,557,217,555,554,567,2,NA,NA
"2022-05-05",7,2022,"abundance","jags_RW","dm_controls","DM",59.272,0.695,196.9,93,0.95,"2443.1",2443,NA,558,217,555,554,567,3,NA,NA
"2022-05-05",8,2022,"abundance","jags_RW","dm_controls","DM",59.653,0.422,196.9,93,0.95,"2443.1",2443,NA,559,217,555,554,567,4,NA,NA
"2022-05-05",9,2022,"abundance","jags_RW","dm_controls","DM",59.263,0.253,196.9,93,0.95,"2443.1",2443,NA,560,217,555,554,567,5,NA,NA
"2022-05-05",10,2022,"abundance","jags_RW","dm_controls","DM",58.212,0.152,196.9,93,0.95,"2443.1",2443,NA,561,217,555,554,567,6,NA,NA
"2022-05-05",11,2022,"abundance","jags_RW","dm_controls","DM",56.881,0.086,196.9,93,0.95,"2443.1",2443,NA,562,217,555,554,567,7,NA,NA
"2022-05-05",12,2022,"abundance","jags_RW","dm_controls","DM",55.787,0.036,196.9,93,0.95,"2443.1",2443,NA,563,217,555,554,567,8,NA,NA
"2022-05-05",1,2023,"abundance","jags_RW","dm_controls","DM",54.569,0.001,196.9,93,0.95,"2443.1",2443,NA,564,217,555,554,567,9,NA,NA
"2022-05-05",2,2023,"abundance","jags_RW","dm_controls","DM",53.291,0,196.9,93,0.95,"2443.1",2443,NA,565,217,555,554,567,10,NA,NA
"2022-05-05",3,2023,"abundance","jags_RW","dm_controls","DM",52.527,0,196.9,93,0.95,"2443.1",2443,NA,566,217,555,554,567,11,NA,NA
"2022-05-05",4,2023,"abundance","jags_RW","dm_controls","DM",51.085,0,196.9,93,0.95,"2443.1",2443,NA,567,217,555,554,567,12,NA,NA
