"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","DS",0.95,0.204402390214993,-0.878878033384253,1.28768281381424,2460,"2460.04",,554,2022-05-12,4,2022,94,217,555,554,567,-1,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,555,2022-05-12,4,2022,94,217,555,554,567,0,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,556,2022-05-12,5,2022,94,217,555,554,567,1,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,557,2022-05-12,6,2022,94,217,555,554,567,2,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,558,2022-05-12,7,2022,94,217,555,554,567,3,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,559,2022-05-12,8,2022,94,217,555,554,567,4,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,560,2022-05-12,9,2022,94,217,555,554,567,5,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,561,2022-05-12,10,2022,94,217,555,554,567,6,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,562,2022-05-12,11,2022,94,217,555,554,567,7,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,563,2022-05-12,12,2022,94,217,555,554,567,8,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,564,2022-05-12,1,2023,94,217,555,554,567,9,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,565,2022-05-12,2,2023,94,217,555,554,567,10,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,566,2022-05-12,3,2023,94,217,555,554,567,11,,
"abundance","AutoArima","all","DS",0.95,0.307211125242164,-0.908588909917014,1.52301116040134,2460,"2460.04",,567,2022-05-12,4,2023,94,217,555,554,567,12,,
