"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-14.5399451771775,14.5407458469269,3073,"3073.13",,565,2023-03-02,2,2023,121,217,565,565,577,0,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-20.5617248573834,20.5625255271329,3073,"3073.13",,566,2023-03-02,3,2023,121,217,565,565,577,1,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-25.1825370877997,25.1833377575492,3073,"3073.13",,567,2023-03-02,4,2023,121,217,565,565,577,2,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-29.0781086029401,29.0789092726896,3073,"3073.13",,568,2023-03-02,5,2023,121,217,565,565,577,3,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-32.5101983501514,32.5109990199008,3073,"3073.13",,569,2023-03-02,6,2023,121,217,565,565,577,4,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-35.6130573977165,35.613858067466,3073,"3073.13",,570,2023-03-02,7,2023,121,217,565,565,577,5,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-38.4664388449084,38.4672395146579,3073,"3073.13",,571,2023-03-02,8,2023,121,217,565,565,577,6,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-41.1223070333852,41.1231077031347,3073,"3073.13",,572,2023-03-02,9,2023,121,217,565,565,577,7,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-43.6167569098126,43.6175575795621,3073,"3073.13",,573,2023-03-02,10,2023,121,217,565,565,577,8,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-45.9760692003128,45.9768698700623,3073,"3073.13",,574,2023-03-02,11,2023,121,217,565,565,577,9,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-48.2200838573466,48.2208845270961,3073,"3073.13",,575,2023-03-02,12,2023,121,217,565,565,577,10,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-50.3642146298453,50.3650152995948,3073,"3073.13",,576,2023-03-02,1,2024,121,217,565,565,577,11,,
"abundance","ESSS",0.95,"controls","PP",0.000400334874743891,-52.4207193150979,52.4215199848474,3073,"3073.13",,577,2023-03-02,2,2024,121,217,565,565,577,12,,
