"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PL",0.95,0.322455502281333,0,2,3066,"3066.12",,565,2023-02-23,2,2023,120,217,565,565,577,0,,
"abundance","pevGARCH","all","PL",0.95,0.41602759764822,0,2,3066,"3066.12",,566,2023-02-23,3,2023,120,217,565,565,577,1,,
"abundance","pevGARCH","all","PL",0.95,0.42695340189206,0,2,3066,"3066.12",,567,2023-02-23,4,2023,120,217,565,565,577,2,,
"abundance","pevGARCH","all","PL",0.95,0.392391836555377,0,2,3066,"3066.12",,568,2023-02-23,5,2023,120,217,565,565,577,3,,
"abundance","pevGARCH","all","PL",0.95,0.378260951247285,0,2,3066,"3066.12",,569,2023-02-23,6,2023,120,217,565,565,577,4,,
"abundance","pevGARCH","all","PL",0.95,0.374335985025772,0,2,3066,"3066.12",,570,2023-02-23,7,2023,120,217,565,565,577,5,,
"abundance","pevGARCH","all","PL",0.95,0.346729913493179,0,2,3066,"3066.12",,571,2023-02-23,8,2023,120,217,565,565,577,6,,
"abundance","pevGARCH","all","PL",0.95,0.35850741187315,0,2,3066,"3066.12",,572,2023-02-23,9,2023,120,217,565,565,577,7,,
"abundance","pevGARCH","all","PL",0.95,0.364123553515773,0,2,3066,"3066.12",,573,2023-02-23,10,2023,120,217,565,565,577,8,,
"abundance","pevGARCH","all","PL",0.95,0.397000828771068,0,2,3066,"3066.12",,574,2023-02-23,11,2023,120,217,565,565,577,9,,
"abundance","pevGARCH","all","PL",0.95,0.433494780584894,0,2,3066,"3066.12",,575,2023-02-23,12,2023,120,217,565,565,577,10,,
"abundance","pevGARCH","all","PL",0.95,0.449834581018677,0,2,3066,"3066.12",,576,2023-02-23,1,2024,120,217,565,565,577,11,,
"abundance","pevGARCH","all","PL",0.95,0.448678585537591,0,2,3066,"3066.12",,577,2023-02-23,2,2024,120,217,565,565,577,12,,
