"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,8.45539253678346,22.7633275762234,2741,"2741.02",,558,2022-08-04,7,2022,106,217,558,558,570,0,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,6.58727832980948,24.6314417831974,2741,"2741.02",,559,2022-08-04,8,2022,106,217,558,558,570,1,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,5.04448116022253,26.1742389527844,2741,"2741.02",,560,2022-08-04,9,2022,106,217,558,558,570,2,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,3.69989434627871,27.5188257667282,2741,"2741.02",,561,2022-08-04,10,2022,106,217,558,558,570,3,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,2.49242135446799,28.7262987585389,2741,"2741.02",,562,2022-08-04,11,2022,106,217,558,558,570,4,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,1.38709623097651,29.8316238820304,2741,"2741.02",,563,2022-08-04,12,2022,106,217,558,558,570,5,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,0.361688242982899,30.857031870024,2741,"2741.02",,564,2022-08-04,1,2023,106,217,558,558,570,6,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-0.598977401199173,31.8176975142061,2741,"2741.02",,565,2022-08-04,2,2023,106,217,558,558,570,7,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-1.50580604122118,32.7245261542281,2741,"2741.02",,566,2022-08-04,3,2023,106,217,558,558,570,8,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-2.36694707156486,33.5856671845718,2741,"2741.02",,567,2022-08-04,4,2023,106,217,558,558,570,9,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-3.18868040979452,34.4074005228014,2741,"2741.02",,568,2022-08-04,5,2023,106,217,558,558,570,10,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-3.97596692015213,35.194687033159,2741,"2741.02",,569,2022-08-04,6,2023,106,217,558,558,570,11,,
"abundance","ESSS",0.95,"controls","DM",15.6093600565035,-4.7328064995065,35.9515266125134,2741,"2741.02",,570,2022-08-04,7,2023,106,217,558,558,570,12,,
