"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","controls","DO",0.95,3.08236270704844,-1.87160124019029,8.03632665428717,2435,"2435.03",,554,2022-05-05,4,2022,93,217,555,554,567,-1,,
"abundance","AutoArima","controls","DO",0.95,3.98862495059149,-2.03521303320142,10.0124629343844,2435,"2435.03",,555,2022-05-05,4,2022,93,217,555,554,567,0,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,556,2022-05-05,5,2022,93,217,555,554,567,1,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,557,2022-05-05,6,2022,93,217,555,554,567,2,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,558,2022-05-05,7,2022,93,217,555,554,567,3,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,559,2022-05-05,8,2022,93,217,555,554,567,4,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,560,2022-05-05,9,2022,93,217,555,554,567,5,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,561,2022-05-05,10,2022,93,217,555,554,567,6,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,562,2022-05-05,11,2022,93,217,555,554,567,7,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,563,2022-05-05,12,2022,93,217,555,554,567,8,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,564,2022-05-05,1,2023,93,217,555,554,567,9,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,565,2022-05-05,2,2023,93,217,555,554,567,10,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,566,2022-05-05,3,2023,93,217,555,554,567,11,,
"abundance","AutoArima","controls","DO",0.95,3.5281102310801,-3.14189370943663,10.1981141715968,2435,"2435.03",,567,2022-05-05,4,2023,93,217,555,554,567,12,,
