"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","SF",0.95,0.193435914860059,0,1,2711,"2711.17",,555,2022-07-21,4,2022,104,217,557,555,569,-2,,
"abundance","pevGARCH","controls","SF",0.95,0.216894302647583,0,1,2711,"2711.17",,556,2022-07-21,5,2022,104,217,557,555,569,-1,,
"abundance","pevGARCH","controls","SF",0.95,0.210445801254173,0,1,2711,"2711.17",,557,2022-07-21,6,2022,104,217,557,555,569,0,,
"abundance","pevGARCH","controls","SF",0.95,0.199389440406847,0,2,2711,"2711.17",,558,2022-07-21,7,2022,104,217,557,555,569,1,,
"abundance","pevGARCH","controls","SF",0.95,0.191907061286903,0,1,2711,"2711.17",,559,2022-07-21,8,2022,104,217,557,555,569,2,,
"abundance","pevGARCH","controls","SF",0.95,0.188709861221355,0,1,2711,"2711.17",,560,2022-07-21,9,2022,104,217,557,555,569,3,,
"abundance","pevGARCH","controls","SF",0.95,0.191499711395879,0,1,2711,"2711.17",,561,2022-07-21,10,2022,104,217,557,555,569,4,,
"abundance","pevGARCH","controls","SF",0.95,0.19982326510528,0,1,2711,"2711.17",,562,2022-07-21,11,2022,104,217,557,555,569,5,,
"abundance","pevGARCH","controls","SF",0.95,0.212233148721582,0,1,2711,"2711.17",,563,2022-07-21,12,2022,104,217,557,555,569,6,,
"abundance","pevGARCH","controls","SF",0.95,0.235580436213684,0,1,2711,"2711.17",,564,2022-07-21,1,2023,104,217,557,555,569,7,,
"abundance","pevGARCH","controls","SF",0.95,0.237603452361653,0,1,2711,"2711.17",,565,2022-07-21,2,2023,104,217,557,555,569,8,,
"abundance","pevGARCH","controls","SF",0.95,0.230773860597537,0,1,2711,"2711.17",,566,2022-07-21,3,2023,104,217,557,555,569,9,,
"abundance","pevGARCH","controls","SF",0.95,0.219219853531572,0,1,2711,"2711.17",,567,2022-07-21,4,2023,104,217,557,555,569,10,,
"abundance","pevGARCH","controls","SF",0.95,0.209015463969271,0,1,2711,"2711.17",,568,2022-07-21,5,2023,104,217,557,555,569,11,,
"abundance","pevGARCH","controls","SF",0.95,0.206965762402781,0,1,2711,"2711.17",,569,2022-07-21,6,2023,104,217,557,555,569,12,,
