"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565270341309,0.465831237384718,2808,"2808.12",,559,2022-08-25,8,2022,109,217,558,559,570,1,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565272510422,0.465831239553831,2808,"2808.12",,560,2022-08-25,9,2022,109,217,558,559,570,2,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565274679535,0.465831241722945,2808,"2808.12",,561,2022-08-25,10,2022,109,217,558,559,570,3,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565276848649,0.465831243892058,2808,"2808.12",,562,2022-08-25,11,2022,109,217,558,559,570,4,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565279017762,0.465831246061171,2808,"2808.12",,563,2022-08-25,12,2022,109,217,558,559,570,5,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565281186875,0.465831248230284,2808,"2808.12",,564,2022-08-25,1,2023,109,217,558,559,570,6,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565283355988,0.465831250399398,2808,"2808.12",,565,2022-08-25,2,2023,109,217,558,559,570,7,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565285525101,0.465831252568511,2808,"2808.12",,566,2022-08-25,3,2023,109,217,558,559,570,8,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565287694215,0.465831254737624,2808,"2808.12",,567,2022-08-25,4,2023,109,217,558,559,570,9,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565289863328,0.465831256906737,2808,"2808.12",,568,2022-08-25,5,2023,109,217,558,559,570,10,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565292032441,0.465831259075851,2808,"2808.12",,569,2022-08-25,6,2023,109,217,558,559,570,11,,
"abundance","ESSS",0.95,"exclosures","PL",0.0321329835217047,-0.401565294201554,0.465831261244964,2808,"2808.12",,570,2022-08-25,7,2023,109,217,558,559,570,12,,
