"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"controls","PF",0.378655462039248,0,2,2479,"2479.11",,554,2022-05-12,4,2022,94,217,555,554,567,-1,,
"abundance","nbsGARCH",0.95,"controls","PF",0.568018832310746,0,3,2479,"2479.11",,555,2022-05-12,4,2022,94,217,555,554,567,0,,
"abundance","nbsGARCH",0.95,"controls","PF",0.690652951266953,0,4,2479,"2479.11",,556,2022-05-12,5,2022,94,217,555,554,567,1,,
"abundance","nbsGARCH",0.95,"controls","PF",0.766791814155584,0,3,2479,"2479.11",,557,2022-05-12,6,2022,94,217,555,554,567,2,,
"abundance","nbsGARCH",0.95,"controls","PF",0.790104541084428,0,4,2479,"2479.11",,558,2022-05-12,7,2022,94,217,555,554,567,3,,
"abundance","nbsGARCH",0.95,"controls","PF",0.759400747986469,0,4,2479,"2479.11",,559,2022-05-12,8,2022,94,217,555,554,567,4,,
"abundance","nbsGARCH",0.95,"controls","PF",0.687959573023101,0,4,2479,"2479.11",,560,2022-05-12,9,2022,94,217,555,554,567,5,,
"abundance","nbsGARCH",0.95,"controls","PF",0.605781355207934,0,3,2479,"2479.11",,561,2022-05-12,10,2022,94,217,555,554,567,6,,
"abundance","nbsGARCH",0.95,"controls","PF",0.536283007256846,0,3,2479,"2479.11",,562,2022-05-12,11,2022,94,217,555,554,567,7,,
"abundance","nbsGARCH",0.95,"controls","PF",0.494590256872792,0,2,2479,"2479.11",,563,2022-05-12,12,2022,94,217,555,554,567,8,,
"abundance","nbsGARCH",0.95,"controls","PF",0.483927997704792,0,3,2479,"2479.11",,564,2022-05-12,1,2023,94,217,555,554,567,9,,
"abundance","nbsGARCH",0.95,"controls","PF",0.504414200209693,0,3,2479,"2479.11",,565,2022-05-12,2,2023,94,217,555,554,567,10,,
"abundance","nbsGARCH",0.95,"controls","PF",0.551480156511723,0,3,2479,"2479.11",,566,2022-05-12,3,2023,94,217,555,554,567,11,,
"abundance","nbsGARCH",0.95,"controls","PF",0.621071504134915,0,3,2479,"2479.11",,567,2022-05-12,4,2023,94,217,555,554,567,12,,
