"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-07-07",4,2022,"abundance","pevGARCH","controls","OT",102,0.95,1.45528255912784,0,4,"2667.7",2667,NA,555,217,557,555,569,-2,NA,NA
"2022-07-07",5,2022,"abundance","pevGARCH","controls","OT",102,0.95,1.85103365364581,0,6,"2667.7",2667,NA,556,217,557,555,569,-1,NA,NA
"2022-07-07",6,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.20454288152285,0,7,"2667.7",2667,NA,557,217,557,555,569,0,NA,NA
"2022-07-07",7,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.50324687620877,0,8,"2667.7",2667,NA,558,217,557,555,569,1,NA,NA
"2022-07-07",8,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.73455557272884,0,8,"2667.7",2667,NA,559,217,557,555,569,2,NA,NA
"2022-07-07",9,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.82376256230777,0,9,"2667.7",2667,NA,560,217,557,555,569,3,NA,NA
"2022-07-07",10,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.79038732654576,0,8,"2667.7",2667,NA,561,217,557,555,569,4,NA,NA
"2022-07-07",11,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.67782352462475,0,9,"2667.7",2667,NA,562,217,557,555,569,5,NA,NA
"2022-07-07",12,2022,"abundance","pevGARCH","controls","OT",102,0.95,2.45948789061293,0,8,"2667.7",2667,NA,563,217,557,555,569,6,NA,NA
"2022-07-07",1,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.32122610021902,0,8,"2667.7",2667,NA,564,217,557,555,569,7,NA,NA
"2022-07-07",2,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.27795699327428,0,7,"2667.7",2667,NA,565,217,557,555,569,8,NA,NA
"2022-07-07",3,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.35686610772902,0,7,"2667.7",2667,NA,566,217,557,555,569,9,NA,NA
"2022-07-07",4,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.51768616006526,0,7,"2667.7",2667,NA,567,217,557,555,569,10,NA,NA
"2022-07-07",5,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.69571467870144,0,8,"2667.7",2667,NA,568,217,557,555,569,11,NA,NA
"2022-07-07",6,2023,"abundance","pevGARCH","controls","OT",102,0.95,2.86040085762791,0,8,"2667.7",2667,NA,569,217,557,555,569,12,NA,NA
