"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","DM",0.95,20.010019717541,12,29,2623,"2623.02",,555,2022-06-23,4,2022,100,217,556,555,568,-1,,
"abundance","pevGARCH","controls","DM",0.95,18.8283209272227,9,31,2623,"2623.02",,556,2022-06-23,5,2022,100,217,556,555,568,0,,
"abundance","pevGARCH","controls","DM",0.95,17.4317100937714,7,30,2623,"2623.02",,557,2022-06-23,6,2022,100,217,556,555,568,1,,
"abundance","pevGARCH","controls","DM",0.95,16.1597215402099,6,28,2623,"2623.02",,558,2022-06-23,7,2022,100,217,556,555,568,2,,
"abundance","pevGARCH","controls","DM",0.95,15.3276160429891,5,28,2623,"2623.02",,559,2022-06-23,8,2022,100,217,556,555,568,3,,
"abundance","pevGARCH","controls","DM",0.95,15.1509616027236,4,28,2623,"2623.02",,560,2022-06-23,9,2022,100,217,556,555,568,4,,
"abundance","pevGARCH","controls","DM",0.95,15.6104045090675,4,30,2623,"2623.02",,561,2022-06-23,10,2022,100,217,556,555,568,5,,
"abundance","pevGARCH","controls","DM",0.95,16.3233123599666,4,31,2623,"2623.02",,562,2022-06-23,11,2022,100,217,556,555,568,6,,
"abundance","pevGARCH","controls","DM",0.95,17.1636172189661,5,32,2623,"2623.02",,563,2022-06-23,12,2022,100,217,556,555,568,7,,
"abundance","pevGARCH","controls","DM",0.95,17.7542139654942,5,33,2623,"2623.02",,564,2022-06-23,1,2023,100,217,556,555,568,8,,
"abundance","pevGARCH","controls","DM",0.95,17.9576871639098,5,33,2623,"2623.02",,565,2022-06-23,2,2023,100,217,556,555,568,9,,
"abundance","pevGARCH","controls","DM",0.95,17.6032669320724,5,32,2623,"2623.02",,566,2022-06-23,3,2023,100,217,556,555,568,10,,
"abundance","pevGARCH","controls","DM",0.95,16.5892347537933,5,30,2623,"2623.02",,567,2022-06-23,4,2023,100,217,556,555,568,11,,
"abundance","pevGARCH","controls","DM",0.95,15.8310993522165,5,29,2623,"2623.02",,568,2022-06-23,5,2023,100,217,556,555,568,12,,
