"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-09",4,2022,"abundance","pevGARCH","controls","OT",98,0.95,1.45528255912784,0,4,"2579.7",2579,NA,555,217,556,555,568,-1,NA,NA
"2022-06-09",5,2022,"abundance","pevGARCH","controls","OT",98,0.95,1.85103365364581,0,6,"2579.7",2579,NA,556,217,556,555,568,0,NA,NA
"2022-06-09",6,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.20454288152285,0,7,"2579.7",2579,NA,557,217,556,555,568,1,NA,NA
"2022-06-09",7,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.50324687620877,0,8,"2579.7",2579,NA,558,217,556,555,568,2,NA,NA
"2022-06-09",8,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.73455557272884,0,8,"2579.7",2579,NA,559,217,556,555,568,3,NA,NA
"2022-06-09",9,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.82376256230777,0,9,"2579.7",2579,NA,560,217,556,555,568,4,NA,NA
"2022-06-09",10,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.80879956510259,0,8,"2579.7",2579,NA,561,217,556,555,568,5,NA,NA
"2022-06-09",11,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.72929045255762,0,9,"2579.7",2579,NA,562,217,556,555,568,6,NA,NA
"2022-06-09",12,2022,"abundance","pevGARCH","controls","OT",98,0.95,2.57676209006245,0,8,"2579.7",2579,NA,563,217,556,555,568,7,NA,NA
"2022-06-09",1,2023,"abundance","pevGARCH","controls","OT",98,0.95,2.40074566366412,0,7,"2579.7",2579,NA,564,217,556,555,568,8,NA,NA
"2022-06-09",2,2023,"abundance","pevGARCH","controls","OT",98,0.95,2.32141218087653,0,7,"2579.7",2579,NA,565,217,556,555,568,9,NA,NA
"2022-06-09",3,2023,"abundance","pevGARCH","controls","OT",98,0.95,2.38727383076248,0,8,"2579.7",2579,NA,566,217,556,555,568,10,NA,NA
"2022-06-09",4,2023,"abundance","pevGARCH","controls","OT",98,0.95,2.54177019769828,0,8,"2579.7",2579,NA,567,217,556,555,568,11,NA,NA
"2022-06-09",5,2023,"abundance","pevGARCH","controls","OT",98,0.95,2.79473149798154,0,9,"2579.7",2579,NA,568,217,556,555,568,12,NA,NA
