"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","jags_RW","dm_controls","DM",26.909,17.469,37.402,92,0.95,"2417.1",2417,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","jags_RW","dm_controls","DM",42.863,0.327,154.09,92,0.95,"2417.1",2417,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","jags_RW","dm_controls","DM",52.844,2.024,196.9,92,0.95,"2417.1",2417,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","jags_RW","dm_controls","DM",56.822,1.172,196.9,92,0.95,"2417.1",2417,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","jags_RW","dm_controls","DM",58.807,0.676,196.9,92,0.95,"2417.1",2417,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","jags_RW","dm_controls","DM",59.198,0.421,196.9,92,0.95,"2417.1",2417,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","jags_RW","dm_controls","DM",58.478,0.258,196.9,92,0.95,"2417.1",2417,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","jags_RW","dm_controls","DM",58.066,0.163,196.9,92,0.95,"2417.1",2417,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","jags_RW","dm_controls","DM",57.163,0.087,196.9,92,0.95,"2417.1",2417,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","jags_RW","dm_controls","DM",56.414,0.043,196.9,92,0.95,"2417.1",2417,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","jags_RW","dm_controls","DM",54.589,0.007,196.9,92,0.95,"2417.1",2417,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","jags_RW","dm_controls","DM",53.654,0,196.9,92,0.95,"2417.1",2417,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","jags_RW","dm_controls","DM",52.71,0,196.9,92,0.95,"2417.1",2417,NA,566,217,554,554,566,12,NA,NA
