"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.309115169559415,0,2,"2431.14",2431,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.222577630923814,0,1,"2431.14",2431,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.164902381621809,0,1,"2431.14",2431,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.101240082589316,0,1,"2431.14",2431,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.0773245072502649,0,1,"2431.14",2431,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.0689398814143819,0,1,"2431.14",2431,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.0812320477829124,0,1,"2431.14",2431,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.162584323168031,0,1,"2431.14",2431,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.154708811402257,0,1,"2431.14",2431,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","pevGARCH","controls","RM",92,0.95,0.251478836051817,0,2,"2431.14",2431,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","pevGARCH","controls","RM",92,0.95,0.394375445055714,0,2,"2431.14",2431,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","pevGARCH","controls","RM",92,0.95,0.441689697968098,0,2,"2431.14",2431,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","pevGARCH","controls","RM",92,0.95,0.341079410461955,0,2,"2431.14",2431,NA,566,217,554,554,566,12,NA,NA
