"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","controls","PM",0.01,0,0.057,0.95,524,"524.13",,528,2020-02-13,2,2020,23,217,527,528,539,1,,
"abundance","jags_RW","controls","PM",0.014,0,0.074,0.95,524,"524.13",,529,2020-02-13,3,2020,23,217,527,528,539,2,,
"abundance","jags_RW","controls","PM",0.018,0,0.091,0.95,524,"524.13",,530,2020-02-13,4,2020,23,217,527,528,539,3,,
"abundance","jags_RW","controls","PM",0.023,0,0.111,0.95,524,"524.13",,531,2020-02-13,5,2020,23,217,527,528,539,4,,
"abundance","jags_RW","controls","PM",0.03,0,0.128,0.95,524,"524.13",,532,2020-02-13,6,2020,23,217,527,528,539,5,,
"abundance","jags_RW","controls","PM",0.035,0,0.152,0.95,524,"524.13",,533,2020-02-13,7,2020,23,217,527,528,539,6,,
"abundance","jags_RW","controls","PM",0.043,0,0.174,0.95,524,"524.13",,534,2020-02-13,8,2020,23,217,527,528,539,7,,
"abundance","jags_RW","controls","PM",0.052,0,0.201,0.95,524,"524.13",,535,2020-02-13,9,2020,23,217,527,528,539,8,,
"abundance","jags_RW","controls","PM",0.061,0,0.227,0.95,524,"524.13",,536,2020-02-13,10,2020,23,217,527,528,539,9,,
"abundance","jags_RW","controls","PM",0.074,0,0.26,0.95,524,"524.13",,537,2020-02-13,11,2020,23,217,527,528,539,10,,
"abundance","jags_RW","controls","PM",0.083,0,0.285,0.95,524,"524.13",,538,2020-02-13,12,2020,23,217,527,528,539,11,,
"abundance","jags_RW","controls","PM",0.103,0,0.331,0.95,524,"524.13",,539,2020-02-13,1,2021,23,217,527,528,539,12,,
