"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","OL",0.95,0,-1.22124838327586,1.22124838327586,2368,"2368.05",,552,2022-04-14,1,2022,90,217,554,552,566,-2,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-1.72710602665494,1.72710602665494,2368,"2368.05",,553,2022-04-14,3,2022,90,217,554,552,566,-1,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-2.11526424849515,2.11526424849515,2368,"2368.05",,554,2022-04-14,4,2022,90,217,554,552,566,0,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-2.44249676655173,2.44249676655173,2368,"2368.05",,555,2022-04-14,4,2022,90,217,554,552,566,1,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-2.73079440241655,2.73079440241655,2368,"2368.05",,556,2022-04-14,5,2022,90,217,554,552,566,2,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-2.99143538822477,2.99143538822477,2368,"2368.05",,557,2022-04-14,6,2022,90,217,554,552,566,3,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-3.23111951118763,3.23111951118763,2368,"2368.05",,558,2022-04-14,7,2022,90,217,554,552,566,4,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-3.45421205330989,3.45421205330989,2368,"2368.05",,559,2022-04-14,8,2022,90,217,554,552,566,5,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-3.66374514982759,3.66374514982759,2368,"2368.05",,560,2022-04-14,9,2022,90,217,554,552,566,6,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-3.86192647995002,3.86192647995002,2368,"2368.05",,561,2022-04-14,10,2022,90,217,554,552,566,7,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-4.05042266315419,4.05042266315419,2368,"2368.05",,562,2022-04-14,11,2022,90,217,554,552,566,8,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-4.23052849699029,4.23052849699029,2368,"2368.05",,563,2022-04-14,12,2022,90,217,554,552,566,9,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-4.40327366597863,4.40327366597863,2368,"2368.05",,564,2022-04-14,1,2023,90,217,554,552,566,10,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-4.56949303436987,4.56949303436987,2368,"2368.05",,565,2022-04-14,2,2023,90,217,554,552,566,11,,
"abundance","NaiveArima","exclosures","OL",0.95,0,-4.72987465001015,4.72987465001015,2368,"2368.05",,566,2022-04-14,3,2023,90,217,554,552,566,12,,
