"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","exclosures","RO",0.95,0.0599266162002252,-0.557029905424445,0.676883137824895,2488,"2488.17",,555,2022-05-19,4,2022,95,217,555,555,567,0,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,556,2022-05-19,5,2022,95,217,555,555,567,1,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,557,2022-05-19,6,2022,95,217,555,555,567,2,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,558,2022-05-19,7,2022,95,217,555,555,567,3,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,559,2022-05-19,8,2022,95,217,555,555,567,4,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,560,2022-05-19,9,2022,95,217,555,555,567,5,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,561,2022-05-19,10,2022,95,217,555,555,567,6,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,562,2022-05-19,11,2022,95,217,555,555,567,7,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,563,2022-05-19,12,2022,95,217,555,555,567,8,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,564,2022-05-19,1,2023,95,217,555,555,567,9,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,565,2022-05-19,2,2023,95,217,555,555,567,10,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,566,2022-05-19,3,2023,95,217,555,555,567,11,,
"abundance","AutoArima","exclosures","RO",0.95,0.0736344552166542,-0.559256028435507,0.706524938868815,2488,"2488.17",,567,2022-05-19,4,2023,95,217,555,555,567,12,,
