"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-15",8,2022,559,"abundance","pevGARCH","dm_controls","DM",112,0.95,12.8460655829469,6,20,217,559,2889
"2022-09-15",9,2022,560,"abundance","pevGARCH","dm_controls","DM",112,0.95,13.119523706774,5,23,217,559,2889
"2022-09-15",10,2022,561,"abundance","pevGARCH","dm_controls","DM",112,0.95,13.905683805653,5,25,217,559,2889
"2022-09-15",11,2022,562,"abundance","pevGARCH","dm_controls","DM",112,0.95,14.9190111842057,4,27,217,559,2889
"2022-09-15",12,2022,563,"abundance","pevGARCH","dm_controls","DM",112,0.95,16.0094417117435,4,30,217,559,2889
"2022-09-15",1,2023,564,"abundance","pevGARCH","dm_controls","DM",112,0.95,16.9753799314592,5,32,217,559,2889
"2022-09-15",2,2023,565,"abundance","pevGARCH","dm_controls","DM",112,0.95,17.4633290396614,5,33,217,559,2889
"2022-09-15",3,2023,566,"abundance","pevGARCH","dm_controls","DM",112,0.95,17.1774599731621,5,32,217,559,2889
"2022-09-15",4,2023,567,"abundance","pevGARCH","dm_controls","DM",112,0.95,16.2983976913197,4,30,217,559,2889
"2022-09-15",5,2023,568,"abundance","pevGARCH","dm_controls","DM",112,0.95,15.3207247514638,4,28,217,559,2889
"2022-09-15",6,2023,569,"abundance","pevGARCH","dm_controls","DM",112,0.95,14.5568975662959,3,27,217,559,2889
"2022-09-15",7,2023,570,"abundance","pevGARCH","dm_controls","DM",112,0.95,14.0610299050674,3,26,217,559,2889
"2022-09-15",8,2023,571,"abundance","pevGARCH","dm_controls","DM",112,0.95,13.6907286601627,3,26,217,559,2889
