"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-10-06",8,2022,559,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",12.6872930163979,6,20,217,560,2951
"2022-10-06",9,2022,560,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",12.8641260216745,5,23,217,560,2951
"2022-10-06",10,2022,561,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",13.5246542327951,4,25,217,560,2951
"2022-10-06",11,2022,562,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",14.63499175306,4,29,217,560,2951
"2022-10-06",12,2022,563,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",15.952405423626,4,32,217,560,2951
"2022-10-06",1,2023,564,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",17.1766534682293,5,33,217,560,2951
"2022-10-06",2,2023,565,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",17.9672220503208,5,33,217,560,2951
"2022-10-06",3,2023,566,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",18.1026660685966,5,33,217,560,2951
"2022-10-06",4,2023,567,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",17.4920040609358,5,33,217,560,2951
"2022-10-06",5,2023,568,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",16.4021738237808,4,30,217,560,2951
"2022-10-06",6,2023,569,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",15.170428164271,3,28,217,560,2951
"2022-10-06",7,2023,570,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",14.130139765847,3,26,217,560,2951
"2022-10-06",8,2023,571,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",13.5004955633146,2,26,217,560,2951
"2022-10-06",9,2023,572,"abundance","nbsGARCH",115,0.95,"dm_controls","DM",13.3821513320096,2,26,217,560,2951
